,combo,target_feature,before_rmse,before_r2,before_mape,after_rmse,after_r2,after_mape,n_worst_trees
3504,"(2, 11, 43)",OD,18.21046013458742,-0.2931707760136979,0.4408817351993004,17.203806702508654,-0.221685772871703,0.421001206967426,30
3505,"(2, 11, 43)",growth_rate,0.03722377783943499,-0.6542911512488272,0.5490837540366228,0.036538176761789616,-0.6238218151989583,0.532844723716986,10
3506,"(2, 11, 43)",growth_rate,0.03722377783943499,-0.6542911512488272,0.5490837540366228,0.036166667055801426,-0.6073112605241928,0.5265165824490571,15
3507,"(2, 11, 43)",growth_rate,0.03722377783943499,-0.6542911512488272,0.5490837540366228,0.03582176772425093,-0.5919833184029835,0.5207427875199496,20
3508,"(2, 11, 43)",growth_rate,0.03722377783943499,-0.6542911512488272,0.5490837540366228,0.035502981126203856,-0.5778158727836593,0.513861097813422,25
3509,"(2, 11, 43)",growth_rate,0.03722377783943499,-0.6542911512488272,0.5490837540366228,0.03524438887269503,-0.5663235713142492,0.5078685863574633,30
3510,"(2, 11, 43)",product_titer,1108595.6765810228,-54.79733105534141,7.665483374328101e+17,615495.8748290252,-29.978857140186673,7.680898170280398e+17,10
3511,"(2, 11, 43)",product_titer,1108595.6765810228,-54.79733105534141,7.665483374328101e+17,529662.6963657321,-25.65874082057505,7.547794626981468e+17,15
3512,"(2, 11, 43)",product_titer,1108595.6765810228,-54.79733105534141,7.665483374328101e+17,487093.45129088784,-23.516165028161296,7.052171258484579e+17,20
3513,"(2, 11, 43)",product_titer,1108595.6765810228,-54.79733105534141,7.665483374328101e+17,461212.45642037183,-22.2135346198546,7.24591115192072e+17,25
3514,"(2, 11, 43)",product_titer,1108595.6765810228,-54.79733105534141,7.665483374328101e+17,436929.50910824095,-20.99133641107839,7.380785488642355e+17,30
3515,"(2, 11, 43)",production_rate,396.8795162150693,-24.528031845343175,9950339202053416.0,228.61079525684562,-13.704673390962963,1.0782262607880906e+16,10
3516,"(2, 11, 43)",production_rate,396.8795162150693,-24.528031845343175,9950339202053416.0,167.9746258558391,-9.804441708031517,1.1217374583311668e+16,15
3517,"(2, 11, 43)",production_rate,396.8795162150693,-24.528031845343175,9950339202053416.0,128.06356118937663,-7.237287475675295,1.1652486558742424e+16,20
3518,"(2, 11, 43)",production_rate,396.8795162150693,-24.528031845343175,9950339202053416.0,112.84554168515349,-6.258436034230933,1.2058873125397656e+16,25
3519,"(2, 11, 43)",production_rate,396.8795162150693,-24.528031845343175,9950339202053416.0,98.75480082198459,-5.352093260711405,1.2159898114213224e+16,30
3520,"(2, 11, 38)",OD,10.008779082473493,0.2966461109164539,0.8877463750269058,9.95039392431037,0.300749051716766,0.8909925395021918,10
3521,"(2, 11, 38)",OD,10.008779082473493,0.2966461109164539,0.8877463750269058,10.040345185259328,0.29442784423530544,0.9103005620377163,15
3522,"(2, 11, 38)",OD,10.008779082473493,0.2966461109164539,0.8877463750269058,10.21544718797416,0.2821227794935469,0.9379938939160991,20
3523,"(2, 11, 38)",OD,10.008779082473493,0.2966461109164539,0.8877463750269058,10.28190115588065,0.27745281361789764,0.9515445150519541,25
3524,"(2, 11, 38)",OD,10.008779082473493,0.2966461109164539,0.8877463750269058,10.33550275448838,0.2736860312230439,0.9554254722079162,30
3525,"(2, 11, 38)",growth_rate,0.027398093608700682,-0.20657543813182633,0.393649705474224,0.026638725934002315,-0.17313390026835385,0.3789364465848001,10
3526,"(2, 11, 38)",growth_rate,0.027398093608700682,-0.20657543813182633,0.393649705474224,0.02618144437366112,-0.1529958312881432,0.3809863763167034,15
3527,"(2, 11, 38)",growth_rate,0.027398093608700682,-0.20657543813182633,0.393649705474224,0.025968500825401628,-0.14361808191959025,0.3824418466695987,20
3528,"(2, 11, 38)",growth_rate,0.027398093608700682,-0.20657543813182633,0.393649705474224,0.02587941697045547,-0.13969494796555493,0.37785983633452763,25
3529,"(2, 11, 38)",growth_rate,0.027398093608700682,-0.20657543813182633,0.393649705474224,0.025738199888087645,-0.13347593632689314,0.37828663742922136,30
3530,"(2, 11, 38)",product_titer,2905049.3797519654,-73.3442427757214,1.0928685903770514e+18,2107447.141200673,-52.93249525961585,1.155461678395076e+18,10
3531,"(2, 11, 38)",product_titer,2905049.3797519654,-73.3442427757214,1.0928685903770514e+18,1803534.7183746789,-45.15495484924854,1.1393651302809105e+18,15
3532,"(2, 11, 38)",product_titer,2905049.3797519654,-73.3442427757214,1.0928685903770514e+18,1604941.0714520258,-40.07266798574806,1.169494842291967e+18,20
3533,"(2, 11, 38)",product_titer,2905049.3797519654,-73.3442427757214,1.0928685903770514e+18,1432017.5136537368,-35.647314305978554,1.1747938489205253e+18,25
3534,"(2, 11, 38)",product_titer,2905049.3797519654,-73.3442427757214,1.0928685903770514e+18,1285302.1183902258,-31.892663854791508,1.103292359364585e+18,30
3535,"(2, 11, 38)",production_rate,1856.8980351341552,-112.48005894967814,2.3338158057858264e+16,1221.9448470172433,-73.67635306251697,2.13431624494202e+16,10
3536,"(2, 11, 38)",production_rate,1856.8980351341552,-112.48005894967814,2.3338158057858264e+16,1001.5880592440373,-60.20975403913089,2.007339755441095e+16,15
3537,"(2, 11, 38)",production_rate,1856.8980351341552,-112.48005894967814,2.3338158057858264e+16,799.1481126943244,-47.8381016201162,1.858512801349487e+16,20
3538,"(2, 11, 38)",production_rate,1856.8980351341552,-112.48005894967814,2.3338158057858264e+16,622.0832496625546,-37.01718915503825,1.7320537254086546e+16,25
3539,"(2, 11, 38)",production_rate,1856.8980351341552,-112.48005894967814,2.3338158057858264e+16,474.49771556318296,-27.99783817677819,1.6244267015095512e+16,30
3540,"(2, 11, 29)",OD,13.50446372460674,0.07311088162952684,0.5971801145438453,13.299067409469188,0.08720841362611376,0.6008265490173501,10
3541,"(2, 11, 29)",OD,13.50446372460674,0.07311088162952684,0.5971801145438453,13.187822342539611,0.09484380323596087,0.5997371942347636,15
3542,"(2, 11, 29)",OD,13.50446372460674,0.07311088162952684,0.5971801145438453,13.064305199036427,0.10332149613661978,0.599506719799148,20
3543,"(2, 11, 29)",OD,13.50446372460674,0.07311088162952684,0.5971801145438453,12.972614341512589,0.10961476774118173,0.5970229607755739,25
3544,"(2, 11, 29)",OD,13.50446372460674,0.07311088162952684,0.5971801145438453,13.049856858825642,0.1043131689340735,0.5943182835785531,30
3545,"(2, 11, 29)",growth_rate,0.02211201205351896,0.037631931139861186,0.8380900739744396,0.021975705150137994,0.043564336163047224,0.8335732630638322,10
3546,"(2, 11, 29)",growth_rate,0.02211201205351896,0.037631931139861186,0.8380900739744396,0.02195525094032192,0.044454552682155146,0.8324870017316831,15
3547,"(2, 11, 29)",growth_rate,0.02211201205351896,0.037631931139861186,0.8380900739744396,0.021941625182547237,0.04504757850742325,0.829144314440403,20
3548,"(2, 11, 29)",growth_rate,0.02211201205351896,0.037631931139861186,0.8380900739744396,0.021919796390462737,0.04599762016048792,0.822501875930948,25
3549,"(2, 11, 29)",growth_rate,0.02211201205351896,0.037631931139861186,0.8380900739744396,0.021904366162790716,0.04666918086563099,0.8158676380009404,30
3550,"(2, 11, 29)",product_titer,2390139.1758208233,-121.53258881045936,1.3402258887999836e+18,1540293.646146837,-77.96450964026296,1.2654461557814042e+18,10
3551,"(2, 11, 29)",product_titer,2390139.1758208233,-121.53258881045936,1.3402258887999836e+18,1222884.9813329175,-61.692275034023226,1.1638684375506883e+18,15
3552,"(2, 11, 29)",product_titer,2390139.1758208233,-121.53258881045936,1.3402258887999836e+18,949464.103097914,-47.67511302777364,1.1048002845085971e+18,20
3553,"(2, 11, 29)",product_titer,2390139.1758208233,-121.53258881045936,1.3402258887999836e+18,800415.1933931225,-40.033989468835905,1.1228674899313572e+18,25
3554,"(2, 11, 29)",product_titer,2390139.1758208233,-121.53258881045936,1.3402258887999836e+18,742030.9248155893,-37.040868546430424,1.1808680028676672e+18,30
3555,"(2, 11, 29)",production_rate,1415.4605879763944,-89.19616486017597,2.4873569187442416e+16,940.1380650364051,-58.90760083725099,2.3567480367854296e+16,10
3556,"(2, 11, 29)",production_rate,1415.4605879763944,-89.19616486017597,2.4873569187442416e+16,748.6114852875701,-46.70311905310706,2.210839258264237e+16,15
3557,"(2, 11, 29)",production_rate,1415.4605879763944,-89.19616486017597,2.4873569187442416e+16,581.6621027062145,-36.06474864383949,2.0649304797430436e+16,20
3558,"(2, 11, 29)",production_rate,1415.4605879763944,-89.19616486017597,2.4873569187442416e+16,440.01466855113364,-27.038672304025745,1.931891791924529e+16,25
3559,"(2, 11, 29)",production_rate,1415.4605879763944,-89.19616486017597,2.4873569187442416e+16,333.53982412687924,-20.253868330867157,1.870249385255322e+16,30
3560,"(2, 12, 15)",OD,10.647825347441701,0.08376773874732912,4.171846952941147,10.381540107763435,0.10668125576395149,4.0631496449477496,10
3561,"(2, 12, 15)",OD,10.647825347441701,0.08376773874732912,4.171846952941147,10.702055375880052,0.0791013115697079,4.040271968302407,15
3562,"(2, 12, 15)",OD,10.647825347441701,0.08376773874732912,4.171846952941147,11.050119399931146,0.049150830846086624,4.000501671113632,20
3563,"(2, 12, 15)",OD,10.647825347441701,0.08376773874732912,4.171846952941147,11.62345098536612,-0.00018364617901567293,4.039555624645472,25
3564,"(2, 12, 15)",OD,10.647825347441701,0.08376773874732912,4.171846952941147,12.467210677863244,-0.07278812885831143,4.099924722939811,30
3565,"(2, 12, 15)",growth_rate,0.05587416458625323,-5.7226376221471735,7.616612948102094,0.04642222006359673,-4.5854036550537,6.815689779735095,10
3566,"(2, 12, 15)",growth_rate,0.05587416458625323,-5.7226376221471735,7.616612948102094,0.041993549884993306,-4.052557303269757,6.3650861141145425,15
3567,"(2, 12, 15)",growth_rate,0.05587416458625323,-5.7226376221471735,7.616612948102094,0.038884547732271166,-3.6784900578085393,6.073402200337117,20
3568,"(2, 12, 15)",growth_rate,0.05587416458625323,-5.7226376221471735,7.616612948102094,0.035442313932139764,-3.2643292265845254,5.711002961199488,25
3569,"(2, 12, 15)",growth_rate,0.05587416458625323,-5.7226376221471735,7.616612948102094,0.03252842105695594,-2.91373703402695,5.331874489566111,30
3570,"(2, 12, 15)",product_titer,12170900.528645098,-492.4734279731941,1.0342272820041214e+19,10421751.851543527,-421.55358176357436,9.531891791621857e+18,10
3571,"(2, 12, 15)",product_titer,12170900.528645098,-492.4734279731941,1.0342272820041214e+19,9665747.143909324,-390.9011059042836,9.158893225159523e+18,15
3572,"(2, 12, 15)",product_titer,12170900.528645098,-492.4734279731941,1.0342272820041214e+19,9027707.472714653,-365.03156379552274,8.837304364882189e+18,20
3573,"(2, 12, 15)",product_titer,12170900.528645098,-492.4734279731941,1.0342272820041214e+19,8420319.172762739,-340.4047922774543,8.530832782888503e+18,25
3574,"(2, 12, 15)",product_titer,12170900.528645098,-492.4734279731941,1.0342272820041214e+19,7869931.972011607,-318.08915030601617,8.214610983392309e+18,30
3575,"(2, 12, 15)",production_rate,3229.8898400077196,-154.94975349033254,1.703969560650837e+17,2378.448614280739,-113.83935782949729,1.453868410341974e+17,10
3576,"(2, 12, 15)",production_rate,3229.8898400077196,-154.94975349033254,1.703969560650837e+17,2105.0716320881897,-100.63981385286522,1.3728614206018154e+17,15
3577,"(2, 12, 15)",production_rate,3229.8898400077196,-154.94975349033254,1.703969560650837e+17,1876.6068859888946,-89.60878103122218,1.3101116705280462e+17,20
3578,"(2, 12, 15)",production_rate,3229.8898400077196,-154.94975349033254,1.703969560650837e+17,1652.0887880737482,-78.76830542419599,1.2333468319494198e+17,25
3579,"(2, 12, 15)",production_rate,3229.8898400077196,-154.94975349033254,1.703969560650837e+17,1458.4956285951341,-69.42098802527431,1.163402360705532e+17,30
3580,"(2, 12, 20)",OD,7.8860908685864155,0.24351108657207077,1.3451210675987397,8.341315956723845,0.19984271677658727,1.4956460997542178,10
3581,"(2, 12, 20)",OD,7.8860908685864155,0.24351108657207077,1.3451210675987397,9.065107806386044,0.13041154751628492,1.5708403718106103,15
3582,"(2, 12, 20)",OD,7.8860908685864155,0.24351108657207077,1.3451210675987397,10.073448296697816,0.033684485326337055,1.6540342566612056,20
3583,"(2, 12, 20)",OD,7.8860908685864155,0.24351108657207077,1.3451210675987397,11.285078926159102,-0.08254358681119145,1.7376967822379017,25
3584,"(2, 12, 20)",OD,7.8860908685864155,0.24351108657207077,1.3451210675987397,12.90779299154862,-0.23820565317421516,1.8275357859122021,30
3585,"(2, 12, 20)",growth_rate,0.028848633167847595,-3.6945969708549242,1.822715796061097,0.02285935638634988,-2.7199497328926014,1.6816357618821485,10
3586,"(2, 12, 20)",growth_rate,0.028848633167847595,-3.6945969708549242,1.822715796061097,0.02011233062766591,-2.2729206230368435,1.6078468194099675,15
3587,"(2, 12, 20)",growth_rate,0.028848633167847595,-3.6945969708549242,1.822715796061097,0.018371381557456518,-1.9896124266358175,1.6164348411620266,20
3588,"(2, 12, 20)",growth_rate,0.028848633167847595,-3.6945969708549242,1.822715796061097,0.01658993990858657,-1.6997147902424041,1.5529739830570273,25
3589,"(2, 12, 20)",growth_rate,0.028848633167847595,-3.6945969708549242,1.822715796061097,0.014701995635617282,-1.3924857644006292,1.487292664399989,30
3590,"(2, 12, 20)",product_titer,3005978.4408630054,0.25242212720389556,2.904369711950108e+17,1994366.118241285,0.5040070946671862,2.3676952823594614e+17,10
3591,"(2, 12, 20)",product_titer,3005978.4408630054,0.25242212720389556,2.904369711950108e+17,1715697.5688386178,0.5733111317639434,2.0586847495737603e+17,15
3592,"(2, 12, 20)",product_titer,3005978.4408630054,0.25242212720389556,2.904369711950108e+17,1591251.8439940487,0.6042604123686183,1.7586432939311494e+17,20
3593,"(2, 12, 20)",product_titer,3005978.4408630054,0.25242212720389556,2.904369711950108e+17,1615209.9270731565,0.5983021085627501,1.4884125737071843e+17,25
3594,"(2, 12, 20)",product_titer,3005978.4408630054,0.25242212720389556,2.904369711950108e+17,1796949.500682644,0.5531040186513516,1.3815916139013544e+17,30
3595,"(2, 12, 20)",production_rate,309.29101998495076,0.7405981650474289,3236060511895178.5,313.3926398869008,0.73715814364333,2565278273855347.0,10
3596,"(2, 12, 20)",production_rate,309.29101998495076,0.7405981650474289,3236060511895178.5,324.5159724002676,0.727829024211103,2326149283967440.5,15
3597,"(2, 12, 20)",production_rate,309.29101998495076,0.7405981650474289,3236060511895178.5,340.70528740026646,0.7142510741696525,2158861670393417.0,20
3598,"(2, 12, 20)",production_rate,309.29101998495076,0.7405981650474289,3236060511895178.5,361.9832011640708,0.6964053252870566,2143532404164143.0,25
3599,"(2, 12, 20)",production_rate,309.29101998495076,0.7405981650474289,3236060511895178.5,357.14260948255156,0.7004651210241049,2122491280907040.0,30
3600,"(2, 12, 3)",OD,8.260644718087232,0.259210481623239,1.1132133093357042,8.17160021016932,0.2671957225318782,1.149056541953404,10
3601,"(2, 12, 3)",OD,8.260644718087232,0.259210481623239,1.1132133093357042,7.9606887732125555,0.2861096193444663,1.175168126534573,15
3602,"(2, 12, 3)",OD,8.260644718087232,0.259210481623239,1.1132133093357042,7.940539401620996,0.28791655376499925,1.20179708920507,20
3603,"(2, 12, 3)",OD,8.260644718087232,0.259210481623239,1.1132133093357042,8.226295650986524,0.262290801591305,1.2412043520835219,25
3604,"(2, 12, 3)",OD,8.260644718087232,0.259210481623239,1.1132133093357042,8.683911697112373,0.22125318503956193,1.2802728616529617,30
3605,"(2, 12, 3)",growth_rate,0.04930418499219323,-14.912209316019222,1.6131507324551828,0.0365636522208171,-10.800387484102938,1.3923244168789464,10
3606,"(2, 12, 3)",growth_rate,0.04930418499219323,-14.912209316019222,1.6131507324551828,0.030950623763305717,-8.988864106790528,1.2819112590908284,15
3607,"(2, 12, 3)",growth_rate,0.04930418499219323,-14.912209316019222,1.6131507324551828,0.025861813523845475,-7.346524542459131,1.1718881179437322,20
3608,"(2, 12, 3)",growth_rate,0.04930418499219323,-14.912209316019222,1.6131507324551828,0.02124763576954182,-5.85736571629813,1.0612799518351037,25
3609,"(2, 12, 3)",growth_rate,0.04930418499219323,-14.912209316019222,1.6131507324551828,0.017147997697379368,-4.534267096282413,0.9551301957743923,30
3610,"(2, 12, 3)",product_titer,7649202.968849006,-431.34198797715936,8.804706819928869e+18,6227758.348047911,-351.0002588245523,7.788858602235073e+18,10
3611,"(2, 12, 3)",product_titer,7649202.968849006,-431.34198797715936,8.804706819928869e+18,5645401.265430434,-318.0847485633172,7.309464524082135e+18,15
3612,"(2, 12, 3)",product_titer,7649202.968849006,-431.34198797715936,8.804706819928869e+18,5167527.738122919,-291.0747722770066,6.857405157594785e+18,20
3613,"(2, 12, 3)",product_titer,7649202.968849006,-431.34198797715936,8.804706819928869e+18,4758128.8300113585,-267.93506235827977,6.416345037106445e+18,25
3614,"(2, 12, 3)",product_titer,7649202.968849006,-431.34198797715936,8.804706819928869e+18,4398925.701972144,-247.63247722666094,6.068439145455943e+18,30
3615,"(2, 12, 3)",production_rate,1966.339768399004,-114.97628336476265,1.476216568423911e+17,1280.6089615348337,-74.53133501609626,1.1874843391280128e+17,10
3616,"(2, 12, 3)",production_rate,1966.339768399004,-114.97628336476265,1.476216568423911e+17,1049.453446550096,-60.89759890495351,1.0724274398268662e+17,15
3617,"(2, 12, 3)",production_rate,1966.339768399004,-114.97628336476265,1.476216568423911e+17,906.7395511154127,-52.48021985224884,9.958994671570094e+16,20
3618,"(2, 12, 3)",production_rate,1966.339768399004,-114.97628336476265,1.476216568423911e+17,789.7852567989653,-45.58216256003737,9.280608007680243e+16,25
